0.00
0.00
423.70
0.00
9.81
3082.56
9480.36
12516.66
5470.09
2157.84
1889.38
3220.17
3405.16
2550.72
1553.82
2707.16
3229.32
1466.80
3516.77
3949.72
3995.45
3575.59
2922.62
1850.27
285.87
0.00
0.00
0.00
0.00
1706.19
9075.35
11256.37
6495.55
2931.82
1031.22
2031.47
2118.61
2286.22
2308.92
2592.26
4098.72
2280.93
3269.65
4236.40
5144.12
2581.70
2058.97
2000.74
0.00
0.00
398.75
0.00
193.76
2008.81
12626.42
12487.98
5863.30
2963.36
3027.53
4248.00
3261.35
3465.44
4004.41
2456.60
2812.10
3213.42
2850.90
5445.78
3530.12
4756.98
4154.63
2134.90
77.77
0.00
0.00
673.25
0.00
3809.51
14352.17
10781.00
3165.26
992.95
736.11
2105.52
2265.67
1897.44
1402.45
2563.52
1326.46
2599.86
1677.95
3912.26
3317.59
3015.07
2715.48
1301.06
0.00
0.00
0.00
399.08
0.00
4719.79
12167.13
13994.80
6968.52
2443.46
719.96
1625.01
1025.09
1903.74
2652.34
3282.60
4037.07
3029.94
2708.76
5429.54
4192.63
2665.40
3058.73
643.27
0.00
267.54
0.00
0.00
303.96
3140.11
7332.60
5868.78
5727.84
2264.20
1703.94
2635.50
2052.63
2733.09
4867.97
3677.77
4878.79
2260.05
2071.02
3665.96
5528.47
3814.11
1923.64
344.85
0.00
0.00
0.00
0.00
38.54
2144.87
9836.98
8138.96
7497.15
3876.80
1702.40
2990.31
4421.14
3163.02
3372.64
2726.90
2950.60
3633.90
2695.49
5152.10
3014.12
3494.94
4521.35
3181.62
472.95
0.00
337.26
145.62
395.76
4046.79
15774.44
8572.60
9075.08
4013.24
2167.02
3060.51
5327.18
3064.61
2178.59
1736.70
3856.49
2047.35
3344.53
3867.48
4698.33
2822.68
2067.38
1328.10
516.23
0.00
0.00
93.57
0.00
5849.01
16088.06
11954.10
5592.67
3684.69
555.64
1423.91
2144.81
1390.13
994.03
3830.38
3232.48
1457.35
1920.45
3656.26
3746.42
2809.51
3151.21
1609.23
0.00
0.00
0.00
0.00
342.95
6723.52
14174.19
11692.69
5550.51
3311.36
939.99
1310.09
1138.01
1022.38
1843.34
3487.26
3317.44
3239.73
